NAME,URL,Job,Person,Year
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Commissaire des comptes,A. Monges,1945
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Commissaire des comptes,E. Saint-Rémy,1945
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Suppléant,Edmond Pélissier,1945
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur Délégué,J. Gouttenoire,1948
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,J. Gouttenoire,1948
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,président-directeur,René Sonnery,1948
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Président,René Sonnery,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur Directeur Adjoint,G. Gouttenoire,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Camille Cottet,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Guy Balay,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,H. de Catheu,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Henri Leruste,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Jacques Fould,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Jacques Sonnery,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur,Roger Durand,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Commissaire des comptes,A. Barboyon,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Commissaire des comptes,P. Montel,1953
Société générale des Huileries du Sahel Tunisien,https://dfih.fr/issuers/3006,Administrateur Directeur Général,J. Gouttenoire,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Président,P. Hackenberger,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,F. Flury-Hérard,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,J. Lecoq,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,J. Mancy,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,Joseph Thuillier,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,Michel Propper,1940
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,H. Hackenberger,1945
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,M. Bonfils,1945
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Commissaire des comptes,Joseph Choppin Haudry de Janvry,1945
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,M. Bonflls,1948
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,Robert Flury-Hérard,1948
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Président,Robert Flury-Hérard,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,J. Lecoq,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,Joseph Thuillier,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,M. Bonfils,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,P. Eclancher,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Administrateur,Philippe du Boys,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Commissaire des comptes,L. Aguesse,1953
Société immobilière tunisienne,https://dfih.fr/issuers/11442,Commissaire des comptes,R. Wilhelm,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur Délégué,Albert Rey,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Amédée Armand,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Adolphe Baux,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alb. Pascal,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Albert Jouet-Pastré,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Augustin Feraud,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Charles Gros,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Couve,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Emile Darier,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Ernest Rondel,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Etienne Zafiropoulo,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Gustave Luce,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Henri Durrieu,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,J. Talon,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Grandval,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Rostand,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Roccofort,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Roux de Fraissinet,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Vaisse,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Victor Roux,1880
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Armand Bergasse,1883
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Adolphe Baux,1883
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Talon,1883
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Vagliano,1883
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Albert Rostand,1888
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alphonse Grandval,1888
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Émile Hoskier,1888
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Gustave Caillol,1888
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Gustave Luce,1888
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Albert Rey,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Adolphe Baux,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Etienne Zafiropoulo,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Charles-Roux,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Grandval,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Théophile Rocoffort,1893
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur Délégué,Augustin Feraud,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Albert Rey,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Armand Bergasse,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Amedee Rodrigues,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Daniel Fauconnier,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Em. Carier,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Charles-Roux,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Grandval,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Tirman,1898
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Directeur,Oswald Pourrière,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Charles Gros,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Daniel Fauconnier,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Edmond Montamat,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Charles-Roux,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,Edouard Gouin,1903
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Augustin Feraud,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Directeur,Jean Bazin,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Amedee Rodrigues,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,A. Rergasse,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Camille Krantz,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Eugène Rostand,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,F. Bohn,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Félix Fournier,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Henri Dufay,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Maurice Landon,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Michel Rodocanachi,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Nicolas Bertholde Paquet,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,Paul Daher,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,Rossolin,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur à Paris,Jules Charles-Roux,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Directeur à Marseille,Louis Aubert,1908
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1912
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Amedee Rodrigues,1912
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Charles-Roux,1912
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Nicolas Bertholde Paquet,1912
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexis-Henri-Pierre-Charle-Alphonse-Albert Armand,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,C. Paquet,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Camille Krantz,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Edmond Montamat,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Edouard de Cazalet,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Eugène Rostand,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,G. Arnaud,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Henri Dufay,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jules Charles-Roux,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Maurice Landon,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Octave Noel,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,R. Courdesse,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Rodocanachi,1917
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1923
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,F. Deviset,1923
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Maurice Landon,1923
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,C. Dufay,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Daniel Fauconnier,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Edouard de Cazalet,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,F. Bohn,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Fabre,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,J. Martin,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,L. Baréty,1927
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Edouard de Cazalet,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Alexandre Bergasse,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,E. Delphin,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,F. Jouet-Pastré,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Georges Salles,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jean Bazin,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Louis Aubert (1),1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Oppermann,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,P. Cyprien-Fabre,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Raoul Arnaud,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Théodore Zarifi,1933
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur Directeur General,Antonin Ders,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,A. Oppermann,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,H. Teychene,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Joseph-Honoré Ricard,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,P. Cyprien-Fabre,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Théodore Zarifi,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,Adolphe Gouin,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président du Conseil,Edouard de Cazalet,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président du conseil,Georges Salles,1940
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président,Edouard de Cazalet,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Antonin Ders,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Edouard de Cazalet,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,F. Jouet-Pastré,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Jean Bazin,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,F. Guey,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,L. Koch,1945
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Edouard de Cazalet,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président directeur général,Antonin Ders,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,André Hérisson,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Georges-Michel Zarifi,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Joseph-Honoré Ricard,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,L. Gueydan,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,P. Guey,1948
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Vice-Président,Edouard de Cazalet,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Directeur Général,René Michaud,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Président directeur général,André Hérisson,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,A. Terrin,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,C. Dufay,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,François Charles-Roux,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Georges-Michel Zarifi,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,J. Reggio,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Joseph Guérin,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,P. Vallette-Viallard,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Administrateur,Raoul Arnaud,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,F. Guey,1953
Société Marseillaise de Crédit Industriel et Commercial et de Depots,https://dfih.fr/issuers/755,Commissaire des comptes,M. Dehaye,1953
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur Délégué,Wilmotle,1903
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Barbary de Langlade,1903
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Joseph Baur,1903
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur Délégué,Maurice Wilmotte,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Président,Etienne Siry,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,baron Edouard-Albert de Bondeli,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,comte Aubaret,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Joseph Faure,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Commissaire des comptes,Garbonat de Sédières,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Commissaire des comptes,L. Chollet,1908
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Alphonse Frager,1912
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,comte Aubaret,1912
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Hunebelle,1912
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,M. Chavanes,1912
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,J. Riollot,1917
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Maugras,1917
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,A. Foiret,1923
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,B. D'Englesqueville,1923
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Victor Blanchard(1),1923
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,A. Villard,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Frédéric Faure,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Georges Baugnies de saint-Marceaux,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Jacques Faure,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,Joseph Faure,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,L. de Pesloüan,1927
Société minière de Kanguet,https://dfih.fr/issuers/2862,Administrateur,R. Cotton d’Englesqueville,1927
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Directeur,Charles-Ernest Ledoux,1883
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Président honoraire,comte François-Louis Lavaurs,1883
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Charles Herpin,1883
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur Délégué,comte Raymond Marie Lavaurs,1888
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Vice-Président,Cornélis-Henri-Wilhelm de Witt,1888
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Ferdinand Duval,1888
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur Délégué,comte Raymond Marie Lavaurs,1893
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Directeur,Charles-Ernest Ledoux,1893
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Vice-Président,Ferdinand Duval,1893
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Ludovic Calley Saint-Paul de Sinçay,1903
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Luis Canalejas,1903
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,marquis Alfred Thérèse Armand du Lau d'Allemans,1903
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,marquis E. des Roys,1903
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Président,Louis Cahen d'Anvers,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Vice-Président,Eugène Puerari,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Directeur Général,Paul Gal,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,baron Robert Philippe Gustave de Rothschild,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Charles-Ernest Ledoux,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,comte Raymond Marie Lavaurs,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Ludovic Calley Saint-Paul de Sinçay,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,marquis Alfred Thérèse Armand du Lau d'Allemans,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Paul Leroy-Beaulieu,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Paul Mirabaud,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Commissaire des comptes,A. Achard,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Commissaire des comptes,Paul Laffitte,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,administrateur à Madrid,Luis Canalejas,1908
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Gustave Bauer Morpurgo,1917
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Louis Cahen d'Anvers,1917
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,marquis Alfred Thérèse Armand du Lau d'Allemans,1917
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Paul Leroy-Beaulieu,1917
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,William d'Eichtal,1917
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Ernest Tambour,1923
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Paul Mathieu Paquot,1923
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Robert Cahen d'Anvers,1923
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Albert Mirabaud,1927
Société minière et métallurgique de Penarroya,https://dfih.fr/issuers/2493,Administrateur,Alfred Bauer Landauer,1927
